name,m_sin_i__jupiter,axis_semi_major__au,period_orbital__day,eccenricity_orbital,w__deg,periastron_time__jd,velocity_semiaplitude__ms,reference_orbit,reference_first
HD 176986 b,0.020018099999999997,0.0629202,6.4898,0.066,249.0,2455502.9,2.56,Suarez Mascareno 2018,Suarez Mascareno 2018
Kepler-237 b,,0.0550302,4.715106,,90.0,2454967.9599200003,,Rowe 2014,Rowe 2014
Kepler-132 e,,0.0,110.28693740000001,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-223 e,,0.14285799999999998,19.721733999999998,,90.0,2454968.1036900003,,Rowe 2014,Rowe 2014
HD 86081 b,1.49595,0.0346186,2.1375,0.008,251.0,2453694.8,207.7,Johnson 2006,Johnson 2006
WASP-74 b,0.9396129999999999,0.0370185,2.13775,0.0,,,114.1,Hellier 2015,Hellier 2015
HD 109246 b,0.768085,0.328074,68.27,0.12,235.0,2454824.6,38.2,Boisse 2010,Boisse 2010
WASP-68 b,0.956493,0.06218340000000001,5.084298,0.0,90.0,2456064.86356,97.9,Delrez 2014,Delrez 2014
Kepler-81 d,,0.148198,20.837846,,90.0,2454965.07963,,Rowe 2014,Rowe 2014
K2-13 b,,0.212191,39.91488,0.0,90.0,2456812.525,,Montet 2015,Montet 2015
Kepler-68 d,0.80971,1.39638,580.0,0.18,,,19.06,Gilliland 2013,Gilliland 2013
Kepler-403 c,,0.280567,54.280749,,90.0,2454973.7172,,Rowe 2014,Rowe 2014
Kepler-197 d,,0.122591,15.677563000000001,,90.0,2455012.46886,,Rowe 2014,Rowe 2014
Kepler-1631 b,,0.049588,4.09513932,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-589 b,,0.121794,16.54964934,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-701 b,,0.0890998,10.35533177,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1300 b,,0.168494,22.241909200000002,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1485 b,,0.148883,19.9157725,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-348 b,,0.0720019,7.056769999999999,,90.0,2454965.53178,,Rowe 2014,Rowe 2014
Kepler-341 d,,0.17902200000000001,27.666313,,90.0,2454976.86829,,Rowe 2014,Rowe 2014
Kepler-1632 b,,1.19049,448.303558,0.0,90.0,,,Morton 2016,Morton 2016
HD 128311 c,3.24848,1.7453299999999998,923.8,0.23,28.0,2456987.0,78.8,Wittenmyer 2009,Vogt 2005
Kepler-445 d,,0.044761,8.15275,0.0,,,,Muirhead 2015,Borucki 2010
Kepler-603 b,,0.14971500000000001,21.05358596,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-364 c,,0.29988000000000004,59.980627,,90.0,2455009.15025,,Rowe 2014,Rowe 2014
Kepler-299 e,,0.22231199999999998,38.285489,,90.0,2454976.30747,,Rowe 2014,Rowe 2014
Kepler-1075 b,,0.0213603,1.52372816,0.0,90.0,,,Morton 2016,Morton 2016
K2-25 b,,0.0299103,3.484552,0.27,62.0,2457062.57935,,Mann 2016,Mann 2016
Kepler-902 b,,0.22543200000000002,40.1099547,0.0,90.0,,,Morton 2016,Morton 2016
CoRoT-23 b,3.07662,0.048341699999999994,3.6313,0.16,52.0,,377.0,Rouan 2012,Rouan 2012
Kepler-1158 b,,0.12466700000000001,13.5396293,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-387 c,,0.10165199999999999,11.837549000000001,,90.0,2454975.2121,,Rowe 2014,Rowe 2014
Kepler-821 b,,0.028553199999999997,1.92279873,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-684 b,,0.06737130000000001,6.77030201,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-54 d,,0.148945,20.995694,,90.0,2454985.31995,,Rowe 2014,Rowe 2014
Kepler-1082 b,,0.0263938,1.5432066,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1474 b,,0.21791300000000002,36.433345200000005,0.0,90.0,,,Morton 2016,Morton 2016
WASP-39 b,0.28413499999999997,0.048583499999999995,4.0552589999999995,0.0,90.0,2455342.9688,38.0,Faedi 2011,Faedi 2011
HD 222076 b,,1.8256299999999999,871.0,0.08,241.0,2454264.0,,Wittenmyer 2017,Wittenmyer 2017
Kepler-102 e,0.0296868,0.116059,16.1457,0.0,,,2.77,Marcy 2014,Marcy 2014
Kepler-1463 b,,0.16576300000000002,25.15864,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-219 b,,0.0540172,4.5855120000000005,,90.0,2455002.8568,,Rowe 2014,Rowe 2014
Kepler-1377 b,,0.015238999999999999,0.74092842,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-549 c,,0.448737,117.040498,0.0,90.0,,,Morton 2016,Morton 2016
GJ 876 b,1.9469,0.208098,61.1166,0.0324,50.3,2450546.8,214.0,Rivera 2010,Delfosse 1998 ; Marcy 1998
Kepler-984 b,,0.23708600000000002,43.034227200000004,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-385 b,,0.09110349999999999,10.043686,,90.0,2455186.6250299998,,Rowe 2014,Rowe 2014
Kepler-374 b,,0.029999099999999997,1.897806,,90.0,2454965.67854,,Rowe 2014,Rowe 2014
Kepler-296 e,,0.205969,34.142346999999994,,90.0,2454954.02752,,Rowe 2014,Rowe 2014
HD 164509 b,0.480333,0.877542,282.4,0.26,324.0,2455703.0,14.2,Giguere 2012,Giguere 2012
HD 9446 b,0.698769,0.18921300000000002,30.052,0.2,215.0,2454854.4,46.6,Hebrard 2010,Hebrard 2010
HD 18742 b,2.8638,1.97816,772.0,0.12,102.0,2455200.0,44.3,Johnson 2011,Johnson 2011
Kepler-255 b,,0.0625553,5.714606,,90.0,2454965.64035,,Rowe 2014,Rowe 2014
HD 106315 b,,0.0889028,9.55385,0.0,67.0,2457614.5953,,Rodriguez 2017,Crossfield 2017
Kepler-636 b,,0.11810899999999999,16.08066115,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-197 b,,0.061711,5.599308000000001,,90.0,2455004.4728200003,,Rowe 2014,Rowe 2014
Kepler-183 c,,0.100501,11.637071,,90.0,2455011.84301,,Rowe 2014,Rowe 2014
Kepler-745 b,,0.09161339999999998,9.93143556,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-517 b,,0.29789299999999996,60.92832271,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-232 b,,0.0527986,4.431222,,90.0,2455004.01551,,Rowe 2014,Rowe 2014
Kepler-345 c,,0.0870905,9.387427,,90.0,2454970.38084,,Rowe 2014,Rowe 2014
WASP-80 b,0.551763,0.034469599999999996,3.0678504,0.0,,2456125.417512,110.9,Triaud 2013,Triaud 2013
HD 167042 b,1.6368200000000002,1.2937100000000001,420.77,0.08900000000000001,85.7,2454230.1,32.16,Bowler 2010,Johnson 2008
Kepler-1373 b,,0.024796799999999997,1.29123275,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-152 b,,0.135451,18.207973000000003,,90.0,2455018.84202,,Rowe 2014,Rowe 2014
Kepler-92 c,,0.186405,26.723000000000003,,,,,Xie 2014,Xie 2014
Kepler-743 b,,0.0414509,3.17926292,0.0,90.0,,,Morton 2016,Morton 2016
HD 86950 b,3.6121300000000005,2.71944,1270.0,0.17,243.0,2454245.0,49.0,Wittenmyer 2017,Wittenmyer 2017
HD 69830 b,0.0316488,0.0781916,8.666999800000001,0.1,340.0,2453496.8,3.51,Lovis 2006,Lovis 2006
Kepler-983 b,,0.312713,60.08550820000001,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-8 b,0.582607,0.048327800000000004,3.5225400000000002,0.0,90.0,2454954.1182,68.4,Jenkins 2010,Jenkins 2010
Kepler-1014 b,,0.12189900000000001,16.57110363,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-336 d,,0.14744300000000002,20.678772,,90.0,2454984.6913900003,,Rowe 2014,Rowe 2014
Kepler-646 b,,0.120657,15.87364565,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1272 b,,0.274894,51.130970399999995,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-353 c,,0.0809409,8.410894,,90.0,2454966.80505,,Rowe 2014,Rowe 2014
HD 114762 b,11.6351,0.36293200000000003,83.9151,0.3354,201.28,2449889.106,612.48,Kane 2011,Latham 1989
Kepler-154 b,,0.201514,33.040532,,90.0,2454994.22087,,Rowe 2014,Rowe 2014
Kepler-804 b,,0.116085,14.37457351,0.0,90.0,,,Morton 2016,Morton 2016
61 Vir c,0.03337469999999999,0.21692600000000004,38.021,0.14,341.0,2453350.4723572917,2.12,Vogt 2010,Vogt 2010
HD 45652 b,0.468448,0.22787800000000002,43.6,0.38,273.0,2454120.3,33.1,Santos 2008,Santos 2008
Kepler-1244 b,,0.0531529,3.70428172,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1386 b,,0.0702913,6.73972381,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-978 b,,0.270303,49.622150899999994,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1404 b,,0.116915,15.9314739,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-735 b,,0.09453510000000001,11.51516988,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-237 c,,0.0789575,8.103636,,90.0,2455009.94805,,Rowe 2014,Rowe 2014
HD 5583 b,5.8026599999999995,0.528741,139.35,0.076,12.0,2456021.0,225.8,Niedzielski 2016,Niedzielski 2016
HAT-P-14 b,2.22166,0.0606258,4.627669,0.107,94.0,2454875.331,219.0,Torres 2010,Torres 2010
Kepler-972 b,,0.0753112,7.03932553,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-317 c,,0.0832604,8.77501,,90.0,2454966.7098,,Rowe 2014,Rowe 2014
Kepler-92 b,,0.11968800000000002,13.749,,,,,Xie 2014,Xie 2014
Kepler-1572 b,,0.0603302,5.49548621,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-301 d,,0.112331,13.751242999999999,,90.0,2454977.61227,,Rowe 2014,Rowe 2014
Kepler-1363 b,,0.036669099999999996,2.94194094,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-148 c,,0.050783999999999996,4.180043,,90.0,2455006.71928,,Rowe 2014,Rowe 2014
Kepler-49 d,,0.036781699999999994,2.576549,,90.0,2455005.1293200003,,Rowe 2014,Rowe 2014
Kepler-668 b,,0.07692,8.35390639,0.0,90.0,,,Morton 2016,Morton 2016
K2-15 b,,0.0909691,11.8104,0.0,90.0,2456811.8509,,Montet 2015,Montet 2015
Kepler-1013 b,,0.129582,18.93054959,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-796 b,,0.0658558,6.40087618,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1634 b,,0.989603,374.876239,0.0,90.0,,,Morton 2016,Morton 2016
HIP 105854 b,8.2,0.8123520000000001,184.2,0.02,343.2,2455262.4,178.1,Jones 2014,Jones 2014
Kepler-169 b,,0.0429455,3.250619,,90.0,2454966.69209,,Rowe 2014,Rowe 2014
WASP-66 b,2.30754,0.0546221,4.086052,0.0,90.0,2455929.09615,246.0,Hellier 2012,Hellier 2012
HD 73256 b,1.8690200000000001,0.0371348,2.5485799,0.028999999999999998,337.3,2452500.18,269.0,Udry 2003,Udry 2003
Kepler-1427 b,,0.0192274,0.96897238,0.0,90.0,,,Morton 2016,Morton 2016
HD 106315 c,,0.150571,21.058000000000003,0.0,53.0,2457608.9685,,Rodriguez 2017,Crossfield 2017
Kepler-303 c,,0.0720317,7.061149,,90.0,2454969.2718700003,,Rowe 2014,Rowe 2014
Kepler-1274 b,,0.0809151,6.98152703,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1032 b,,0.039680599999999996,3.29011795,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-168 b,,0.05275219999999999,4.425391,,90.0,2454967.56055,,Rowe 2014,Rowe 2014
Kepler-56 b,,0.10424800000000001,10.503429400000002,,,,,Steffen 2013,Borucki 2011
6 Lyn b,2.2088799999999997,2.1863900000000003,874.7739999999999,0.059000000000000004,314.9,2454024.5,31.52,Bowler 2010,Sato 2008 ; Johnson 2008
Kepler-238 b,,0.0320006,2.0908759999999997,,90.0,2454967.2,,Rowe 2014,Rowe 2014
Kepler-151 c,,0.165872,24.674612,,90.0,2454979.77073,,Rowe 2014,Rowe 2014
Kepler-1487 b,,0.08213960000000001,7.31946363,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-150 b,,0.0444944,3.428054,,90.0,2454965.3679400003,,Rowe 2014,Rowe 2014
HD 180314 b,22.6261,1.45528,396.03,0.257,303.1,2453565.9,340.8,Sato 2010,Sato 2010
HD 17092 b,4.96206,1.30798,359.89999,0.166,347.4,2452969.5,82.4,Niedzielski 2007,Niedzielski 2007
Kepler-780 b,,0.015144899999999998,0.67737516,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-353 b,,0.0631426,5.795278,,90.0,2454969.78197,,Rowe 2014,Rowe 2014
Kepler-931 b,,0.0746773,8.03755877,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1246 b,,0.0888549,11.32271513,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1169 b,,0.0702714,6.11009134,0.0,90.0,,,Morton 2016,Morton 2016
HD 34445 e,0.051651,0.268681,49.175,0.09,300.0,,2.75,Vogt 2017,Vogt 2017
Kepler-1105 b,,0.0470338,4.42157218,0.0,90.0,,,Morton 2016,Morton 2016
HIP 57274 b,0.0365708,0.0712798,8.1352,0.187,81.0,2454801.015,4.64,Fischer 2012,Fischer 2012
Kepler-93 b,0.00814206,0.0534149,4.72674,0.0,,,1.05,Marcy 2014,Marcy 2014
Kepler-281 c,,0.214705,36.337373,,90.0,2454993.40092,,Rowe 2014,Rowe 2014
WASP-94 A b,0.418542,0.053242700000000004,3.9501907,0.0,90.0,2456416.4013799997,45.4,Neveu-VanMalle 2014,Neveu-VanMalle 2014
Kepler-236 b,,0.08019960000000001,8.295611,,90.0,2454968.79207,,Rowe 2014,Rowe 2014
HD 202206 b,16.8244,0.811776,255.87,0.435,161.18,2452175.3356994856,564.75,Correia 2005,Udry 2002
WASP-5 b,1.62047,0.0271923,1.6284229,0.0,90.0,2454373.99601,277.8,Triaud 2010,Anderson 2008
Kepler-78 b,0.00593365,0.00914662,0.35500744,,,,1.96,Sanchis-Ojeda 2013,Sanchis-Ojeda 2013
Kepler-55 f,,0.09203760000000001,10.198545,,90.0,2454970.91714,,Rowe 2014,Rowe 2014
Kepler-314 c,,0.0643363,5.960392,,90.0,2454970.26485,,Rowe 2014,Rowe 2014
GJ 273 b,0.00910315,0.09110130000000001,18.64968369,0.104999,70.6132,2456227.8324024533,1.6011799999999998,Astudillo-Defru 2017 (corrected; private communication),Astudillo-Defru 2017
CoRoT-2 b,3.27343,0.028088400000000003,1.7429935,0.0143,102.0,2454237.5919999997,563.0,Gillon 2010,Alonso 2008
Kepler-447 b,1.36628,0.0769686,7.79430132,0.12300000000000001,98.3,,141.0,Lillo-Box 2015,Borucki 2010
Kepler-187 c,,0.0946763,10.640263000000001,,90.0,2455012.77393,,Rowe 2014,Rowe 2014
Kepler-257 c,,0.0687315,6.581484,,90.0,2455007.78643,,Rowe 2014,Rowe 2014
Kepler-424 c,7.03702,0.7243229999999999,223.3,0.319,,2455403.4,246.0,Endl 2014,Endl 2014
K2-8 b,,0.08593619999999999,10.35239,,,,,Sinukoff 2016,Montet 2015
Kepler-522 b,,0.25806,38.58422849,0.0,90.0,,,Morton 2016,Morton 2016
WASP-133 b,1.1975200000000001,0.034546,2.1764229999999998,0.0,90.0,2457116.9874,170.0,Maxted 2016,Maxted 2016
HAT-P-66 b,0.769884,0.043646199999999996,2.972086,0.0,90.0,2457258.79907,93.5,Hartman 2016,Hartman 2016
HD 108874 c,1.02837,2.72021,1680.3835,0.273039,10.4522,2452797.335,18.8971,Wright 2009,Vogt 2005
Kepler-1615 b,,0.25937899999999997,47.31261920000001,0.0,90.0,,,Morton 2016,Morton 2016
GJ 832 c,0.016749,0.16254200000000002,35.68,0.18,10.0,2449983.65,1.79,Wittenmyer 2014,Wittenmyer 2014
Kepler-894 b,,0.08557739999999998,9.803224,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1609 b,,0.48719700000000005,114.34218999999999,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-289 b,,0.207581,34.543901,,90.0,2454965.68686,,Rowe 2014,Rowe 2014
Kepler-1524 b,,0.353488,70.9674603,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-346 c,,0.162163,23.851549,,90.0,2454980.61656,,Rowe 2014,Rowe 2014
Kepler-1403 b,,0.0607809,5.19492202,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-953 b,,0.381801,88.40655258,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1479 b,,0.116158,14.53261362,0.0,90.0,,,Morton 2016,Morton 2016
HD 200964 c,0.945722,2.00121,825.0,0.18100000000000002,182.6,2455000.0,15.42,Johnson 2011,Johnson 2011
HD 10180 h,0.206033,3.42452,2248.0,0.151,184.0,2453619.1739,3.11,Lovis 2011,Lovis 2011
Kepler-328 c,,0.352599,71.312,,,,,Xie 2014,Xie 2014
HD 33142 b,1.41137,1.09038,326.6,0.12,138.0,2455324.0,30.4,Johnson 2011,Johnson 2011
Kepler-402 e,,0.098218,11.242861,,90.0,2454969.31655,,Rowe 2014,Rowe 2014
HAT-P-20 b,7.278169999999999,0.036160000000000005,2.875317,0.015,317.0,2455079.875,1246.0,Bakos 2011,Bakos 2011
HD 7924 b,0.0273647,0.05664169999999999,5.39792,0.057999999999999996,332.0,2455584.6980000003,3.59,Fulton 2015,Howard 2009
Kepler-834 b,,0.09766219999999999,13.32388301,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-439 b,,0.594654,178.1396,0.0,90.0,2455399.3987,,Torres 2015,Borucki 2010
Kepler-1060 b,,0.253589,46.8779367,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1150 b,,0.0353774,2.78786839,0.0,90.0,,,Morton 2016,Morton 2016
CoRoT-5 b,0.461312,0.0496334,4.0378962,0.09,231.657,2454397.6741299997,59.1,Rauer 2009,Rauer 2009
WASP-127 b,0.204009,0.055552300000000006,4.178062000000001,0.0,90.0,2457248.74131,21.5,Lam 2017,Lam 2017
Kepler-1184 b,,0.282775,53.5991044,0.0,90.0,,,Morton 2016,Morton 2016
WASP-47 b,1.1233,0.0509676,4.1591409,0.0,90.0,2455764.3463,140.0,Neveu-VanMalle 2016,Hellier 2012
Kepler-194 d,,0.275493,52.814972999999995,,90.0,2454997.9032400004,,Rowe 2014,Rowe 2014
OGLE-2011-BLG-0251 b,,,,,,,,Kains 2013,Kains 2013
Kepler-1566 b,,0.012243799999999999,0.53991524,0.0,90.0,,,Morton 2016,Morton 2016
K2-24 b,0.07235319999999999,0.154139,20.8851,0.24,,,5.1,Petigura 2016,Petigura 2016
Kepler-36 b,,0.115423,13.839889999999999,0.0,90.0,2454960.9753,,Carter 2012,Borucki 2011
Kepler-161 b,,0.056623400000000004,4.921355,,90.0,2455007.29899,,Rowe 2014,Rowe 2014
Kepler-943 b,,0.258472,49.7701438,0.0,90.0,,,Morton 2016,Morton 2016
HD 109271 c,0.0771544,0.19581800000000002,30.93,0.15,4.0,2455733.0,4.9,Lo Curto 2013,Lo Curto 2013
Kepler-899 b,,0.136873,19.17891293,0.0,90.0,,,Morton 2016,Morton 2016
HAT-P-35 b,1.05305,0.0497734,3.6467059999999996,0.025,248.0,2455576.6040000003,120.7,Bakos 2012,Bakos 2012
HD 99109 b,0.5041979999999999,1.10806,439.3,0.09,256.0,2451310.0,14.1,Butler 2006,Butler 2006
Kepler-1347 b,,0.10645299999999999,14.00947528,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-649 b,,0.186659,29.90722674,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-66 b,,0.135169,17.815815,,,,,Meibom 2013,Meibom 2013
Kepler-778 b,,0.044079,3.75574426,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-253 c,,0.09253869999999999,10.281951,,90.0,2455008.33982,,Rowe 2014,Rowe 2014
Kepler-744 b,,0.100833,12.06222443,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-5 b,2.11222,0.0506416,3.54846,0.0,90.0,2454955.90122,227.5,Koch 2010,Koch 2010
Kepler-161 c,,0.0720527,7.06424,,90.0,2454968.3791400003,,Rowe 2014,Rowe 2014
HD 10647 b,0.9250370000000001,2.02175,1003.0,0.16,336.0,2450960.0,17.9,Butler 2006,Butler 2006
Kepler-675 b,,0.03186459999999999,2.33743801,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-758 d,,0.15400899999999998,20.4966197,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-331 b,,0.08123960000000001,8.457496,,90.0,2454966.8695400003,,Rowe 2014,Rowe 2014
Kepler-28 c,,0.0768547,8.98597,0.0,90.0,2454981.7277,,Steffen 2012,Borucki 2011
Kepler-600 b,,0.152252,23.67517607,0.0,90.0,,,Morton 2016,Morton 2016
HATS-9 b,0.8324090000000001,0.0304899,1.9153073,0.0,,,133.5,Brahm 2015,Brahm 2015
Kepler-782 b,,0.569779,158.68533080000003,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-121 b,,0.0422983,3.177422,,90.0,2454967.47787,,Rowe 2014,Rowe 2014
Kepler-1407 b,,0.149206,20.071150399999997,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-816 b,,0.09064320000000001,10.50682565,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1205 b,,0.019418599999999998,1.07839035,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1585 b,,0.0448876,3.5827462999999997,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-621 b,,0.033405199999999996,2.62811375,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-412 b,0.928529,0.029596299999999996,1.7208612319999999,0.0038,125.0,2454966.187,142.0,Deleuil 2014,Borucki 2011
HD 111591 b,4.44725,2.53363,1056.4,0.26,78.72,2455602.4,59.0,Jeong 2018,Jeong 2018
upsilon And c,1.91855,0.8304450000000001,241.33335,0.223848,250.76,2454265.567,53.6229,Wright 2009,Butler 1999
Kepler-170 c,,0.12769,16.665863,,90.0,2455013.20177,,Rowe 2014,Rowe 2014
Kepler-122 b,,0.0629312,5.766193,,90.0,2454967.01488,,Rowe 2014,Rowe 2014
WASP-12 b,1.34899,0.0225329,1.09142245,0.049,286.0,2454508.4837,226.0,Maciejewski 2011,Hebb 2009
Kepler-148 b,,0.028196699999999998,1.729366,,90.0,2454966.81853,,Rowe 2014,Rowe 2014
HD 170469 b,0.668676,2.23538,1145.0,0.11,34.0,2451669.0,12.0,Fischer 2007,Fischer 2007
Kepler-285 b,,0.037325199999999996,2.633867,,90.0,2454967.56281,,Rowe 2014,Rowe 2014
HATS-27 b,0.527536,0.061104099999999995,4.6370379999999995,0.0,90.0,2457029.3374,51.0,Espinoza 2016,Espinoza 2016
HD 88133 b,0.296108,0.046910400000000005,3.4158699999999995,0.133,349.0,2453016.31,36.1,Butler 2006,Fischer 2005
HD 196885 b,2.9439,2.5417099999999997,1333.0,0.48,78.0,2452554.0,53.9,Fischer 2009,Correia 2008
24 Sex b,1.8356400000000002,1.4118,455.2,0.184,227.0,2454758.0,33.2,Johnson 2011,Johnson 2011
HD 190228 b,5.94193,2.60478,1136.1,0.531,101.2,2453522.0,91.4,Wittenmyer 2009,Perrier 2003
Kepler-333 b,,0.105697,12.551158000000001,,90.0,2454970.26142,,Rowe 2014,Rowe 2014
Kepler-510 b,,0.137663,19.55659418,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-370 c,,0.139463,19.02293,,90.0,2454972.66161,,Rowe 2014,Rowe 2014
OGLE-2006-BLG-109L b,,2.30386,1788.5,,,,,Bennett 2010,Gaudi 2008
BD +20 594 b,0.0515049,0.23219099999999998,41.6855,0.0,90.0,2457151.9021,3.1,Espinoza 2016,Espinoza 2016
Kepler-762 b,,0.0483406,3.7705521,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-128 b,,0.12628699999999998,15.09,,,,,Xie 2014,Xie 2014
Kepler-111 c,,0.723521,224.78460800000002,,90.0,2454975.09604,,Rowe 2014,Rowe 2014
HD 141399 b,0.45052299999999995,0.415174,94.44,0.04,-90.0,,19.23,Hebrard 2016,Vogt 2014
HIP 74890 b,2.43024,2.06698,822.3,0.07,181.9,2454820.4,36.5,Jones 2016,Jones 2016
Kepler-267 d,,0.182449,28.464515000000002,,90.0,2454991.04035,,Rowe 2014,Rowe 2014
HD 181720 b,0.37199,1.8474099999999998,956.0,0.26,177.0,2453631.0,8.4,Santos 2010,Santos 2010
55 Cnc c,0.16455799999999998,0.23730500000000002,44.38,0.07,356.0,2453083.0,10.12,Endl 2012,Marcy 2002
Kepler-1125 b,,0.130519,17.6700642,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-995 b,,0.17066900000000002,28.26731672,0.0,90.0,,,Morton 2016,Morton 2016
HD 156411 b,0.732711,1.87545,842.2,0.22,45.0,2454356.0,14.0,Naef 2010,Naef 2010
Kepler-1196 b,,0.318069,66.1849031,0.0,90.0,,,Morton 2016,Morton 2016
HATS-3 b,1.07114,0.048511900000000004,3.547851,0.0,90.0,2456155.096734,125.7,Bayliss 2013,Bayliss 2013
Kepler-101 b,,0.0450089,3.4876910000000003,,90.0,2455003.9,,Rowe 2014,Rowe 2014
Kepler-536 b,,0.028447300000000002,1.8270823,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-680 b,,0.047946800000000005,3.68992629,0.0,90.0,,,Morton 2016,Morton 2016
91 Aqr b,3.07016,0.688457,181.4,0.027000000000000003,177.3,2453472.1,91.5,Mitchell 2013,Mitchell 2013
Kepler-362 b,,0.09280989999999999,10.327186,,90.0,2454972.3793,,Rowe 2014,Rowe 2014
Kepler-301 b,,0.036131699999999996,2.508553,,90.0,2454968.0101,,Rowe 2014,Rowe 2014
Kepler-1126 b,,0.433249,108.593329,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-860 b,,0.0587592,5.10137945,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-403 b,,0.07182960000000001,7.031461999999999,,90.0,2454967.45161,,Rowe 2014,Rowe 2014
Kepler-676 b,,0.0801169,11.59822172,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-1596 b,,0.315387,66.373379,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-404 c,,0.11771300000000001,14.751166,,90.0,2454970.1376,,Rowe 2014,Rowe 2014
Kepler-279 b,,0.10433699999999999,12.309681,,90.0,2454970.6864400003,,Rowe 2014,Rowe 2014
HD 27894 b,0.617925,0.122117,17.990999,0.049,132.9,2453275.46,58.1,Moutou 2005,Moutou 2005
Kepler-1256 b,,0.11055599999999999,12.4127754,0.0,90.0,,,Morton 2016,Morton 2016
HD 156279 b,9.7848,0.494507,131.05,0.708,264.2,2455525.59,578.0,Diaz 2012,Diaz 2012
Kepler-411 c,,0.07255,7.83442788,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-207 d,,0.0636703,5.868075,,90.0,2455003.3224299997,,Rowe 2014,Rowe 2014
Kepler-502 b,,0.054108500000000004,4.28686431,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-297 c,,0.34780700000000003,74.920137,,90.0,2454958.0377,,Rowe 2014,Rowe 2014
Kepler-436 c,,0.115577,16.79713874,0.0,90.0,,,Morton 2016,Morton 2016
Kepler-345 b,,0.0744222,7.415563000000001,,90.0,2454970.81508,,Rowe 2014,Rowe 2014
K2-110 b,0.0529276,0.10206799999999999,13.86375,0.079,90.0,,5.5,Osborn 2017,Osborn 2017
HATS-30 b,0.704661,0.0435518,3.1743516,0.0,90.0,2456629.76156,91.8,Espinoza 2016,Espinoza 2016
